id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
485,40126,GHOSTLOP,NULL,2004-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21672,171257,Perils of Poom,"You need money fast so what'd you do? Well, you end up getting a job which involves going round the galaxy in search of a rare (illegal) drug for a large cash reward, of course.

With 4 different planets to visit, a short bonus section to unlock at the end, and..er.. probably some other attributes.",2004-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52505,140099,Smugglers 3,NULL,2004-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87291,199054,SpinOff,NULL,2004-01-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
117701,149004,Your Riding School,NULL,2004-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144662,84234,Heart de Roommate,NULL,2004-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152629,186145,The Stone of Anamara: First Chapter,While escaping from the police you arrive at a sinister building that appears to be the perfect hiding place.,2004-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165491,188147,"Baba-Yaga. Pojdi tuda, ne znayu kuda",NULL,2004-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167767,93434,Dino and Aliens,NULL,2004-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76264,49526,Bouken Yuuki Pluster World: Densetsu no Pluster Gate EX,NULL,2004-01-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121547,50911,Rebel Trucker: Cajun Blood Money,NULL,2004-01-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97063,49556,Cinnamoroll Koko ni Ruyo,NULL,2004-01-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106893,49563,Gakuen Senki Muryou,NULL,2004-01-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161093,185840,Love Hina Sim Date RPG,NULL,2004-01-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56705,53336,Medieval: Total War - Battle Collection,NULL,2004-01-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119788,91574,Taxi Racer London 2,NULL,2004-01-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144862,43348,The King of Fighters 2000/2001,NULL,2004-01-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18125,49317,Peter Pan: The Motion Picture Event,NULL,2004-01-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1197,49609,Gegege no Kitarou: Kiki Ippatsu! Youkai Rettou,NULL,2004-01-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143690,49169,The King of Fighters EX2: Howling Blood,NULL,2004-01-11 00:00:00.000,1,NULL,NULL,NULL,62.8611,5
116553,49550,Croket! 3: Granyuu Oukoku no Nazo,NULL,2004-01-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99544,132037,Thy Dungeonman,NULL,2004-01-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110938,49770,Pika Pika Nurse Monogatari: Hatsuratsu Nurse Ikusei Game,NULL,2004-01-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3392,135863,StrongBadZone,NULL,2004-01-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13510,135851,Strong Bad's RhinoFeeder,NULL,2004-01-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75202,135848,Secret Collect.,NULL,2004-01-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135797,7412,Fallout: Brotherhood of Steel,"Immediately prior to Brotherhood of Steel, the three playable characters (Cain, Cyrus, and Nadia) have joined the Brotherhood as new Initiates. After selecting which character to play as (hereafter referred to as the Initiate), the game opens with the Initiate searching for missing Paladins in the nearby town of Carbon.",2004-01-13 00:00:00.000,4,NULL,52.5000,3,62.2389,12
140430,4168,Star Trek: Shattered Universe,NULL,2004-01-13 00:00:00.000,NULL,NULL,55.0000,1,NULL,NULL
176119,4041,NFL Street,NULL,2004-01-13 00:00:00.000,1,NULL,79.5000,4,90.2657,8
150155,3784,Amazing Island,NULL,2004-01-15 00:00:00.000,NULL,NULL,NULL,NULL,55.0000,2
128699,69789,Sega Ages 2500 Vol. 6: Ichini no Tant-R to Bonanza Bros.,NULL,2004-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97820,9203,School Tycoon,NULL,2004-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82369,75447,Samurai Spirits Zero Special (Unfixed),NULL,2004-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72081,75446,Samurai Spirits Zero Special (Fixed),NULL,2004-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7352,39566,Samurai Shodown V Special,NULL,2004-01-15 00:00:00.000,3,NULL,72.5000,2,70.2286,8
10783,137092,Paradise Lost (2004),NULL,2004-01-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6107,44640,Casino Challenge,NULL,2004-01-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31573,94580,Gold Miner Joe,NULL,2004-01-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65095,43567,Underworld: The Eternal War,NULL,2004-01-16 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
109250,49816,Simple 2960 Tomodachi Series Vol. 4: The Trump - Minna de Asoberu 12 Shurui no Trump Game,NULL,2004-01-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159187,49693,Mermaid Melody: Pichi Pichi Pitch - Pichi Pichi Party,NULL,2004-01-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110179,11835,Yetisports,NULL,2004-01-19 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
77619,49742,Ochaken no Heya,NULL,2004-01-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177109,5835,Fight Night 2004,NULL,2004-01-19 00:00:00.000,NULL,NULL,84.5000,4,86.5639,6
170428,84,Baldur's Gate: Dark Alliance II,"This sequel to the hit 2002 action role-playing game set in the Dungeons & Dragons universe picks up right where the original left off. The mysterious disappearance of the Onyx Tower and death of Eldrith the Betrayer had left the noble heroes trapped in an unknown setting. Yet the harbor town of Baldur's Gate is still very much part of a heinous plot to control the Forgotten Realms. Five new character types vow to stop whoever or whatever is behind this new alliance, no matter what the cost.",2004-01-20 00:00:00.000,14,NULL,76.0000,3,77.3239,35
179308,5097,Phantom Brave,NULL,2004-01-22 00:00:00.000,NULL,NULL,86.5000,4,NULL,NULL
190369,9515,Echo Night: Beyond,NULL,2004-01-22 00:00:00.000,1,NULL,50.0000,1,59.9602,6
33841,93289,Crossword,NULL,2004-01-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43658,43473,Dalmatians 3,NULL,2004-01-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164108,1428,Phoenix Wright: Ace Attorney - Trials and Tribulations,NULL,2004-01-23 00:00:00.000,36,NULL,83.5000,3,88.1991,140
186917,221290,Gyakuten Saiban 3,NULL,2004-01-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11581,166443,Ayumu Kasuga's Mail Order Life,NULL,2004-01-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84952,61450,Hajime no Ippo: The Fighting! 2: Victorious Road,NULL,2004-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136494,5756,Breakdown,NULL,2004-01-29 00:00:00.000,3,NULL,58.0000,4,NULL,NULL
193877,1559,Pokémon FireRed,NULL,2004-01-29 00:00:00.000,109,NULL,NULL,NULL,83.2256,373
178615,203264,Simple 2000 Series Vol. 44: The Hajimete no RPG - Densetsu no Keishousha,NULL,2004-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178194,22165,Vietcong: Purple Haze,NULL,2004-01-29 00:00:00.000,NULL,NULL,71.6667,3,NULL,NULL
180041,203487,Extreme Air Snowboarding,NULL,2004-01-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183572,31127,Shuffle!,NULL,2004-01-30 00:00:00.000,NULL,NULL,NULL,NULL,60.0000,2
113182,49702,Majokko Cream-Chan Gokko Series 1: Wan Nyon Idol Gakuen,NULL,2004-01-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19385,12328,Fate/stay night,"----The one who obtains the Holy Grail will have any wish come true.

The Holy Grail War. A great ritual that materializes the greatest holy artifact, the Holy Grail. There are two conditions to participate in this ritual: to be a magus, and to be a ""Master"" chosen by the Holy Grail.

There are seven chosen Masters, and seven classes of Servants; beings akin to superhumans with incredible fighting abilities. There is only one Holy Grail. If you wish for a miracle, prove that you are the strongest with your powers.

Emiya Shirou is a high school student who has learned rudimentary magic from his father and uses it to fix objects. He finds himself engaged in the Holy Grail war as he gets attacked by a Servant. As he gets cornered, he somehow summons his own Servant and manages to stay alive long enough to compete against the other Masters.",2004-01-30 00:00:00.000,19,NULL,NULL,NULL,87.8288,41
25782,145449,Soshite Bokura wa... And He Said,NULL,2004-01-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71883,49313,BMX Trick Racer,NULL,2004-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60031,50458,KnighShift,NULL,2004-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66729,41464,Same Game and Robots,NULL,2004-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89105,72524,Wanted Dead or Alive,NULL,2004-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93266,39436,Ranger Mission,NULL,2004-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83179,49443,Aleck Bordon Adventure: Tower and Shaft Advance,NULL,2004-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18088,32613,Kalonline,"The sky and the land are open by Hanin and a nation of Hwan has been built on the east. For 3,300 years, the nation of Hwan was the master of the world and the king of Hwan, Guhbalkhan establishes a huge country called Naraeha that the size of the territory is 12,000 miles to the north & south with 5,000 miles to the west & east.

14th King, Hanin Rules The Sky
14th king Hanin accedes to the throne and new sky has been open. Since the nation lost its power by long drought and civil wars in the time of king Guhbalkhan, they were attacked from foreign enemies continuously. Especially, the Tow tribe and the Hwasan tribe. They broke the agreement of not to invade each other, and attacked Naraeha. The king Hanin was angry with their attack and he mobilizes his entire troops with being fully equipped. The troops of Hanin and the king himself attacked back the troops of Hwasan tribe. Hanin occupied Dangsang on that battle and it's called the great battle of Dangsang. After the great battle of Dangsang all the colonies surrendered but the tribe of Tow never gave up and the great warrior of Tow attacked Hanin with his troops that are twice as big as Hanin's troops. However, he also could not win from Hanin's great tactics and the civil war has ended.

Insurrection of Bango
When the civil war ended, Naraeha developed rapidly; they made new steel weapons for national power, built tunnels and made roads for transportation.

The King of Demons
At the end of the North he met the king of the demons who has lost his body at the Canyon of the Dead Man and he made a contract with the demon king for making his revenge to Ha-Nin. After the contract, Ban-Go is reborn as the demon king and he attacks Naraeha with the troops of the demon. And now the most horrible war between the great king Ha-Nin and Ban-Go is started.",2004-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2366,14706,Beef Drop,NULL,2004-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40463,46516,Revector,NULL,2004-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43023,49207,Ultimate Winter Games,NULL,2004-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37494,39439,Knights of Valour: The Seven Spirits,NULL,2004-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105581,47108,Tapan Kaikki 4: Bloodshed,NULL,2004-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162353,43942,XS Airboat Racing,NULL,2004-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154886,203043,Pigs on Head,"GAME A - Help PAGEBOY catch the falling pigs! Before they stack up too high, take them over to HANK or FRANK on the ladders to unload them. You control all 3 characters in this mode.
GAME B - You only control PAGEBOY in this mode. Catch pigs and unload them on HANK or FRANK ...if they're around!",2004-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145990,37699,Judgement Silversword: Rebirth Edition,NULL,2004-02-02 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
48333,134828,Pac Quest 3D,NULL,2004-02-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26361,210054,Huntin' Adventure,NULL,2004-02-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80423,73339,Garfield: Attack of the Mutant Lasagna,NULL,2004-02-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155291,17578,Echelon: Wind Warriors,NULL,2004-02-03 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0
113386,187812,Alyosha Popovich i Tugarin Zmej,NULL,2004-02-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179425,4075,Puyo Pop Fever,NULL,2004-02-04 00:00:00.000,3,NULL,75.6667,3,75.1412,7
175051,5719,Alias,NULL,2004-02-04 00:00:00.000,2,NULL,57.5000,2,NULL,NULL
180604,2565,Dragon Ball Z 2 V,NULL,2004-02-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150584,6698,Yu-Gi-Oh! World Championship Tournament 2004,NULL,2004-02-05 00:00:00.000,2,NULL,70.0000,2,81.2630,13
62632,24108,The Road to Baghdad,NULL,2004-02-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
27099,119155,Grand Theft Auto: Double Pack,"Grand Theft Auto 3 - A young bank robber escapes from police custody and works his way up through the mafia ladder of crime-ridden Liberty City, USA.

Grand Theft Auto Vice City - After being released from prison, Tommy Vercetti, a former mobster, is sent to the sunny and dangerous Vice City. When a deal within the city goes horribly wrong, Tommy embarks on a journey across the city to reclaim what is rightfully his, no matter how many lives it takes.",2004-02-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141482,3921,Freestyle Street Soccer,NULL,2004-02-06 00:00:00.000,NULL,NULL,40.0000,1,32.0000,1
115156,86029,Xuan-Yuan Sword: The Millennial Destiny,"Set within the Spring and Autumn period, the story is told from the perspective of an orphaned girl, Che Yun (車芸), whose family was framed by a corrupt official and executed. She was spared from execution due to her age, but her legs were amputated as punishment. Che Yun was talented in the art of Mujia - a technique of creating and manipulating constructs of magnets and wooden machinery, which are lightweight yet powerful, with her late grandfather as her inspiration. She fashioned herself wooden prosthetic legs and managed to craft a lifelike and agile wooden fox that can be used in various tasks such as transportation and battle, Yunhu (雲狐), after much effort and coming across rare materials. She was a close friend with Huan Yuanzhi (桓遠之), whom Che Yun saved from drowning and who assisted her in creating Yunhu with exotic components. Che Yun later encountered Ying Shi (嬴詩) (who is reincarnation of Che Yun except that Ying was from a different era and was named Murong Shi - 慕容詩). With Che Yun as a common link, Huan and Ying formed a grudging alliance and adventured together, coming into conflicts with the Jin Kingdom's Tai Chen Gong, a priest organization focused on increasing its power and influence, and Heralds of the Seven Luminaries (七曜使者 ""Qiyao Shizhe""), a group of powerful rebels from a bleak future timeline sent back with the help of the student of the then-deceased Spirit of the Vessel. At the culmination of the story, Che, Ying and Huan reached the deepest chamber of the Realm of Haotian containing the wheel that determines the destiny of and relationship between all things, Wheel of Taiyi (太一之輪 ""Taiyi Zhi Lun""). However, Murong and Huan were both duty-bound to set history on diverging courses in favor of their homelands. Che intended to stop Huan from changing the future despite Murong having decided against intervening with history by ordering Yunhu to push Huan away. However, Huan wielded the Xuan-Yuan Sword and injured Che fatally by accident while repelling Yunhu. The gate to the Palace then closed abruptly. Murong, unable to extract her friends was transported out of the gate, leaving Huan and Che in the room where Huan, immortal due to the power of his surroundings, mourned in regret for a thousand years. At the instant of Che Yun's death, Murong realized their link and inherited the knowledge of Mujia. She entered the gate when it next opened in a thousand years after she returned to the future in which Jin overcame Qin to fight for the welfare of the common-folk, encountering a sorrowful aged Huan and offering forgiveness and acceptance as Che Yun would have.",2004-02-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24777,17297,Wars and Warriors: Joan of Arc,NULL,2004-02-07 00:00:00.000,3,NULL,52.5000,2,30.2101,6
195282,1107,Metroid: Zero Mission,NULL,2004-02-09 00:00:00.000,56,NULL,95.0000,3,87.5824,191
41233,6248,Wrath Unleashed,NULL,2004-02-10 00:00:00.000,NULL,NULL,82.0000,1,NULL,NULL
73858,9813,Champions of Norrath: Realms of EverQuest,"You are a hero who is tasked with saving the world when the Orcs and Goblins form an unlikely alliance and it is up to you to fight them. But the dangers extend further than that in an adventure that takes you across five acts, various lands, and a large assortment of enemies.",2004-02-10 00:00:00.000,9,NULL,92.0000,1,71.1362,17
136294,6052,Silent Scope Complete,NULL,2004-02-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96152,44636,Play It Pinball,NULL,2004-02-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165610,6027,Samurai Warriors,NULL,2004-02-11 00:00:00.000,1,NULL,72.2500,4,79.3977,5
58024,43578,Jumper,NULL,2004-02-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
191838,3759,Feeding Frenzy,NULL,2004-02-11 00:00:00.000,9,NULL,55.0000,2,71.7836,19
131248,43564,Kaan: Barbarian's Blade,NULL,2004-02-13 00:00:00.000,1,1,NULL,NULL,NULL,NULL
155103,170277,Famicom Mini: Mappy,NULL,2004-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161118,185845,Power Rangers Dino Thunder: Red Hot Rescue,NULL,2004-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151532,170295,Famicom Mini: Star Soldier,NULL,2004-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64088,23811,Gangland,NULL,2004-02-14 00:00:00.000,1,NULL,76.0000,2,NULL,NULL
95193,80594,GunZ: The Duel,NULL,2004-02-14 00:00:00.000,2,NULL,NULL,NULL,74.1586,11
184332,49163,Classic NES Series: Bomberman,NULL,2004-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183940,49167,Classic NES Series: Excitebike,NULL,2004-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187239,49258,Classic NES Series: Ice Climber,NULL,2004-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186533,76248,Classic NES Series: Pac-Man,NULL,2004-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186605,18066,Classic NES Series: The Legend of Zelda,NULL,2004-02-14 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
186106,49160,Classic NES Series: Donkey Kong,Donkey Kong has kidnapped the beautiful Lady and taken her to a dangerous construction site. Mario must climb to the top of the construction site and rescue Lady from the giant ape.,2004-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177698,49205,Classic NES Series: Xevious,NULL,2004-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177770,18065,Classic NES Series: Super Mario Bros.,"One day, the Mushroom Kingdom was invaded by the Koopa, a tribe of turtles capable of using powerful dark magic. Their magic was used to transform all the Mushroom People into inanimate objects such as rocks, bricks, and even horsehair plants, thus spelling the kingdom's downfall. Only Princess Toadstool can undo the spell and restore her people back to life, but she is being held captive by King Koopa himself. Mario hears of the princess's plight, and sets out on a quest through 32 stages to topple the Turtle Tribe and save the once-peaceful kingdom",2004-02-14 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
93604,5939,MX Unleashed,NULL,2004-02-17 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
16911,94025,beatmania IIDX 10th style,NULL,2004-02-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179853,4070,Pitfall: The Lost Expedition,NULL,2004-02-18 00:00:00.000,1,NULL,77.0000,4,65.7701,5
179865,209384,Pitfall Harry,NULL,2004-02-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180090,146852,Final Fantasy X-2 International + Last Mission,"Last Mission is a storyline-based mission set three months following the defeat of Vegnagun where Yuna, Rikku, and Paine meet up for the first time since going their separate ways after their victory to explore the recently-discovered Iutycyr Tower.",2004-02-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175075,4171,Shadow Hearts: Covenant,"The game begins with Karin Koenig, a lieutenant in the German Army during World War I, traveling to the town of Domremy with a Vatican Inquisitor, Nicolas ""Nicolai"" Conrad, to exorcise a demon there. When they arrive, the demon is revealed to be Yuri from the previous game. Nicolai casts a curse on Yuri; this severely weakens Yuri, but also reveals Nicolas as a member of Sapientes Gladio, a faction of dark sorcerers seeking world domination.

Yuri escapes with Karin and they build a small party of allies to thwart Nicolas' plan. Nicolai, a bastard son of Tsar Nicolas II, hopes to take over Russia with the help of Rasputin, the current leader of Sapientes Gladio. Yuri manages to recover his strength with the help of a former Sapientes Gladio sorcerer, Jovis, though his memory is still affected by Nicolai's curse. The group then finds and defeats Rasputin and Nicolai. Before Nicolai can be finished off, however, he is rescued by Kato, a Japanese Envoy and old friend of Yuri's, and taken to Japan.

In Japan, the party tracks Nicolai to a research lab, where he is possessed by a demon. After learning where he is, the party tracks him, but not before Kato's wife is killed. In despair, Kato attempts to remake the world using his own sorcery, forcing Yuri and his party to put him down

The game has two possible endings. In the “bad” ending, Yuri's personality and memories are erased by Nicolai's curse, and he spends the rest of his life under the care of Roger Bacon, his old friend. In the “good” ending, Yuri chooses to die so that he doesn't lose his memories and personality to the curse. He then finds himself at the beginning of the previous game. In both endings, Karin travels back to 1887 and is revealed to be Anne, Yuri's mother.",2004-02-19 00:00:00.000,9,NULL,81.0000,3,80.8399,22
6126,78973,pop'n music 9,NULL,2004-02-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39812,65982,SD Gundam G Generation Seed,NULL,2004-02-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139117,22284,Cy Girls,NULL,2004-02-19 00:00:00.000,NULL,NULL,20.0000,1,NULL,NULL
132926,77673,Net de Bomberman,NULL,2004-02-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134135,44643,Gunbird: Special Edition,NULL,2004-02-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101974,43604,Deadly Strike,NULL,2004-02-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50899,43642,Maximo vs. Army of Zin,NULL,2004-02-20 00:00:00.000,NULL,NULL,NULL,NULL,79.5629,5
57057,144385,Autobahn Raser: Das Spiel zum Film,NULL,2004-02-20 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
179557,53411,Neighbours from Hell Compilation,NULL,2004-02-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98863,140408,Ultimate Flash Sonic,NULL,2004-02-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97531,66949,European Tennis Pro,NULL,2004-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133963,206004,Hishou Ayu: Dreampainter,NULL,2004-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145996,5767,Carve,NULL,2004-02-24 00:00:00.000,NULL,NULL,63.3333,3,NULL,NULL
149709,165168,Warthog Launch,NULL,2004-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126889,5736,Bad Boys: Miami Takedown,NULL,2004-02-25 00:00:00.000,4,NULL,51.0000,3,50.1388,10
182514,18361,Transformers,NULL,2004-02-25 00:00:00.000,13,11,78.5000,4,69.9752,7
188312,36744,Kaido Battle 2: Chain Reaction,"The story is set after Kaido Battle/Tokyo Xtreme Racer Drift, Tokyo Xtreme Racer Zero and 3, but before Kaido Battle : Touge No Densetsu.

The year 20XX.

Mountain passes became high-tech circuits, equipped with safety devices. Now recognized among street racers, it became the ultimate stadium for car battles. Another day begins and racers gather at the circuits, all trying to be the best. The roar of the engines echo through the mountains...

Since Koukami defeated Hamagaki, the former Emotional King, new racers appeared and new circuits opened (Akagi, Zao...) and Koukami is now the new Emotional King.

Some Slashers have returned, such as MMC Ooaza and Haruna Guardian, some have moved like Lonely Wanderer, and others have come.",2004-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117902,109080,Nurse Witch Komugi-Chan Magikarte,NULL,2004-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108502,203357,Simple 2000 Series Ultimate Vol. 17: Taisen! Bakudan Poi Poi,NULL,2004-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149257,5993,Psyvariar 2: The Will to Fabricate,NULL,2004-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146902,6174,Steel Battalion: Line of Contact,NULL,2004-02-26 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
147024,214918,Kikou Heidan J-Phoenix 2,NULL,2004-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163605,77881,Sega Ages 2500 Vol. 9: Gain Ground,NULL,2004-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37166,96528,Sega Ages 2500 Vol. 8: Virtua Racing FlatOut,NULL,2004-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30544,44697,Soccer Life!,NULL,2004-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75982,56962,Bowling Xciting,NULL,2004-02-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143748,18959,A.I.M. Artificial Intelligence Machine,NULL,2004-02-27 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
108039,94006,Maze Action,NULL,2004-02-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67875,49271,A Sound of Thunder,NULL,2004-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16152,71605,WWI Medic,NULL,2004-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19997,8906,ESPN MLB Baseball,NULL,2004-03-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
66685,8748,N,NULL,2004-03-01 00:00:00.000,8,NULL,NULL,NULL,62.0884,13
53008,8162,Extreme Ghostbusters: The Ultimate Invasion,NULL,2004-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79201,167032,Moon Base,NULL,2004-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119754,24494,Ollie King,NULL,2004-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162681,1812,Dragon Quest,"Once upon a time, the Balls of Light illuminated the kingdom of Alefgard, keeping its winters short and sustaining its peace. However, a man who could tame dragons and hence known as a Dragonlord, became corrupted by his magical studies. He attacked the Tantegel Castle and stole the Balls of Light, causing monsters to roam the land. A valiant hero named Erdrick, who had obtained the Balls of Light for the kingdom in the first place, attempted to defeat the Dragonlord and disappeared without trace. Many years later, during the reign of King Lorik XVI, the Dragonlord abducted Princess Gwaelin, carrying her to Castle Charlock. One day, a knight appears in front of the king, claiming to the be the descendant of Erdrick. He is entrusted with the mission to vanquish the Dragonlord, as the prophet Mahetta has predicted.",2004-03-01 00:00:00.000,14,NULL,NULL,NULL,70.2573,65
173207,49184,Scooby Doo 2: Monsters Unleashed,NULL,2004-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173354,49428,Sitting Ducks,NULL,2004-03-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
