id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
148219,68,Master of Orion II: Battle at Antares,"Long before the time in which the game is set, two extremely powerful races, the Orions and the Antarans, fought a war that devastated most of the galaxy. The victorious Orions, rather than exterminate the Antarans, imprisoned them in a pocket dimension before departing the galaxy, leaving behind a very powerful robotic warship, the Guardian, to protect their homeworld.
Some time after the game starts, the Antarans, having broken out of their prison dimension, begin to send increasingly powerful fleets against the players' colonies, to destroy them rather than to invade. The only way they can be stopped is to carry the battle to their home universe through a Dimensional Portal.",1996-10-31 00:00:00.000,18,NULL,NULL,NULL,90.4864,46
179632,427,Final Fantasy VII,"Final Fantasy VII follows the story of mercenary Cloud Strife, who is hired by the eco-terrorist group AVALANCHE led by Barret Wallace to help fight the mega-corporation Shinra Electric Power Company, who attempts to drain the planet's lifeblood as an energy source to further their profits. Apathetic to the cause, Cloud initially fights for personal gain, and for the promise he made to childhood friend Tifa Lockhart. Cloud eventually joins forces with many others to save the planet, which is threatened by Shinra and Cloud's nemesis Sephiroth, and discovers a reason to fight for a cause other than his own.",1997-01-31 00:00:00.000,416,NULL,85.0000,4,90.4570,1097
137545,146081,The Great Ace Attorney 2: Resolve,"Set in the late 19th century during Japan's Meiji Period and Britain's Victorian era, the game tells the story of an ancestor of Phoenix Wright, Ryunosuke Naruhodo, who works to sleuth out the truth in witnesses’ testimonies and clear his clients’ names in court alongside a cast of characters - including local ace detective Herlock Sholmes.",2017-08-03 00:00:00.000,NULL,NULL,NULL,NULL,90.4567,5
131178,863,Sid Meier's Alpha Centauri,NULL,1999-02-12 00:00:00.000,19,NULL,91.0000,1,90.4192,39
55255,66,Monkey Island 2 Special Edition: LeChuck's Revenge,NULL,2010-06-26 00:00:00.000,27,NULL,86.0000,2,90.4059,56
110797,1112,Metroid Prime: Trilogy,NULL,2009-08-24 00:00:00.000,22,NULL,88.5000,5,90.3884,33
168101,1074,Super Mario 64,"“Mario, please come to the castle. I've baked a cake for you. Yours truly, Princess Toadstool.”

“Wow, an invitation from Peach! I'll head out right away. I hope she can wait for me!”

Mario is so excited to receive the invitation from the princess, who lives in the Mushroom Castle that he quickly dresses in his best and leaves right away.

“Hmmm, something's not quite right here... It's so quiet...”

Shaking off his uneasy premonition, Mario steps into the silent castle, where he is greeted by the gruff words, “No one's home! Now scram! Bwa, ha, ha.”

The sound seems to come from everywhere.

“Who's there?! I've heard that voice somewhere before...”

Mario begins searching all over the castle. Most of the doors are locked, but finding one open, he peeks inside. Hanging on the wall is the largest painting he has ever seen, and from behind the painting comes the strangest sound that he has ever heard...

“I think I hear someone calling. What secrets does this painting hold?”

Without a second thought, Mario jumps at the painting. As he is drawn into it, another world opens before his very eyes.

Once inside the painting, Mario finds himself in the midst of battling Bob-ombs. According to the Bob-omb Buddies, someone...or something...has suddenly attacked the castle and stolen the “Power Stars.” These stars protect the castle. With the stars in his control, the beast plans to take over the Mushroom Castle.

To help him accomplish this, he plans to convert the residents of the painting world into monsters as well. If nothing is done, all those monsters will soon begin to overflow from inside the painting.

“A plan this maniacal, this cunning...this must be the work of Bowser!”

Princess Toadstool and Toad are missing, too. Bowser must have taken them and sealed them inside the painting. Unless Mario recovers the Power Stars immediately, the inhabitants of this world will become Bowser's army.

“Well, Bowser's not going to get away with it, not as long as I'm around!”

Stolen Power Stars are hidden throughout the painting world. Use your wisdom and strength to recover the Power Stars and restore peace to the Mushroom Castle.

“Mario! You are the only one we can count on.”",1996-06-23 00:00:00.000,482,1,89.0000,1,90.3852,1288
123646,24917,Lone Echo,"In Lone Echo’s single player story, you’ll be transported to an advanced mining facility within the rings of Saturn, complete with a detailed space station, expansive open-vacuum environments, and interactive space equipment. Taking on the role of “Jack”—and advanced artificial intelligence with a state-of-the-art synthetic body—you’ll help Captain Olivia Rhodes solve an increasingly threatening mystery as you use futuristic tools, clever problem solving, and interactive dialogue to engage with the world around you.",2017-07-20 00:00:00.000,8,2,89.0000,3,90.3487,8
21945,9643,Return of the Obra Dinn,"""In 1802, the merchant ship ""Obra Dinn"" set out from London for the Orient with over 200 tons of trade goods. Six months later it hadn't met its rendezvous point at the Cape of Good Hope and was declared lost at sea.

Early this morning of October 14th, 1807, the Obra Dinn drifted into port with sails damaged and no visible crew. As insurance adjustor for the East India Company's London Office, find means to board the ship and recover the Crew Muster Roll book for assessment.""",2018-10-18 00:00:00.000,21,6,94.5714,9,90.3200,191
134368,8257,Centurion: Defender of Rome,NULL,1990-12-31 00:00:00.000,4,NULL,NULL,NULL,90.3109,12
165407,178111,Corpse Party,NULL,2014-08-14 00:00:00.000,NULL,NULL,NULL,NULL,90.3091,5
167695,24223,Resident Evil 4: Ultimate HD Edition,"In resident Evil 4, special agent Leon S. Kennedy is sent on a mission to rescue the U.S. President’s daughter who has been kidnapped. Finding his way to a rural village in Europe, he faces new threats that are a departure from the traditional lumbering zombie enemies of the earlier instalments in the series. Leon battles horrific new creatures infested by a new threat called Las Plagas and faces off against an aggressive group of enemies including mind-controlled villagers that are tied to Los Illuminados, the mysterious cult which is behind the abduction.",2014-02-28 00:00:00.000,4,NULL,80.0000,0,90.2892,15
141561,9538,Original War,"The game's story revolves around an extraterrestrial mineral, Siberite, that can catalyze cold fusion and serve as fuel for an alien artifact. Siberite and the artifact - named EON - are discovered by a U.S. expedition to Russia during World War I. EON is revealed to be a time machine capable of sending objects into the past, but by the time of the discovery, Siberite stocks are exhausted and research stops. Then in the new millennium vast deposits of the mineral are found in Siberia, and Americans are able to extract enough of it for small-scale time-travel.

The U.S. comes up with a plan to send a small force two million years back in time. There it will mine the Siberite and transport it over the Bering Land Bridge to Alaska, into what will one day be in American hands. The best troops are selected, briefed, and told that it is a one-way trip back through time.

This results in a new time line with the mineral located in Alaska and the U.S. being the only undisputed superpower thanks to the inexhaustible source of energy. Here the time machine wasn't found by the U.S. but the Russians instead. The USSR fumes under American supremacy. Frustration turns to outrage when Soviet scientists find traces of American settlement and Alaskite, the source of U.S. power, in remote Siberia. A Soviet expedition is sent through the EON, here called TAWAR, to repel the American thieves and preserve what is rightfully theirs.",2001-06-15 00:00:00.000,9,1,80.0000,1,90.2873,10
122819,24512,Ostriv,NULL,2020-03-19 00:00:00.000,21,11,NULL,NULL,90.2760,6
186927,4152,Skies of Arcadia Legends,"The game takes place in the fictional skies referred to as Arcadia, where six civilizations coexist on floating continents orbited by six moons of different colors. Thousands of years prior to the present time of the game, the civilizations, one of which existed for each moon, developed technologically to the point where each created a Gigas, a colossal living weapon of mass destruction, controlled by a Moon Crystal. Using the Gigas, the civilizations warred with one another, threatening the extinction of humanity. The most advanced, the Silver Civilization, used their Gigas to summon the Rains of Destruction, which pulled meteors from the orbiting moons and crashed them down onto the planet's surface. The catastrophic destruction stopped the rampage of the Gigas, as well as nearly destroyed the other five civilizations, thus ending the war. A seal was placed on the Silver Gigas to prevent it from being used again, and the Moon Crystals were hidden away, while each civilization worked on rebuilding itself.

Vyse and Aika are members of the Blue Rogues, a faction of Robin Hood-minded air pirates gathered together to resist the militant and tyrannical Valuan Empire. Led by Empress Teodora, the empire seeks the Moon Crystals to reawaken the Gigas and take over the world. Teodara directs the Valuan Armada, a fleet of warships led by admirals Galcian and Ramirez, to find them. Upon the Silver Civilization learning of this plan, they send Fina to find the Moon Crystals first. She is captured by the Armada, but saved by Vyse and Aika, who, with mutual enemies, agree to help her mission.",2002-12-26 00:00:00.000,1,NULL,80.0000,1,90.2759,17
108592,11696,Raw Danger!,"In December, 2010, the thriving city of Del Ray, built around the Hudson River, is preparing to commemorate the opening of Geo City, a massive underground metropolitan complex underneath Del Ray designed to be the safest and most advanced city ever built. The Mayor of Del Ray holds a conference in Geo City to celebrate its success, but several days of heavy rainfall causes Del Ray to issue a precautionary warning to evacuate after the Hudson River's water levels rise beyond cautionary levels, creating a prelude to a major disaster.

Players must think on their feet and utilize creative survival skills to have any hope of seeing their family again. Body temperature and health decrease when players are wet or in cold weather too long - they must find places to warm themselves and scrap together meals from whatever they can find. In the end, players must run, climb, jump, and crawl their way out of this devastated city, while constantly trying to piece together information from emergency broadcasts and other victims of the disaster.",2006-03-30 00:00:00.000,2,NULL,55.0000,2,90.2658,7
176119,4041,NFL Street,NULL,2004-01-13 00:00:00.000,1,NULL,79.5000,4,90.2657,8
128787,10121,Sensible World of Soccer,"The career game mode in Sensible World of Soccer enables players to manage a club through 20 seasons. Basic manager options include a transfer market (buy/sell players).

Every team has a squad of 16 players, by default. Every player has individual skills (speed, tackling, heading, finishing, shooting, passing, ball control). Player prices are calculated relative to their skills. Players can be transferred from other clubs by offering an amount of money and/or own players in a part exchange deal. To be able to buy stronger players and to keep them it is necessary to earn money with success in the various competitions. Job offers from other clubs and also from a national team may roll in, depending on the success.",1994-05-01 00:00:00.000,14,NULL,80.0000,1,90.2564,29
157841,2135,Bayonetta 2,"Starting a few months after the events of the first game, Bayonetta and Jeanne are fighting off a group of angels who attacked a city during a parade. During one particular attack, Jeanne protects Bayonetta from a sudden demon summon gone wrong, causing her soul to be claimed by the depths of Hell. Upon a tip from her informant Enzo, Bayonetta heads to the sacred mountain of Fimbulvinter. An entrance to Inferno, the Gates of Hell, is said to be inside and Bayonetta plans to use it to save her friend.",2014-09-20 00:00:00.000,70,1,91.4286,23,90.2366,178
186755,2276,The Legend of Zelda: The Wind Waker HD,NULL,2013-09-26 00:00:00.000,100,NULL,90.5000,12,90.2162,193
92488,27667,Cosmic Star Heroine,"""Alyssa L'Salle was one of the top secret agents at the Agency of Peace & Intelligence on the Planet Araenu. But when she uncovers a horrible conspiracy, she has to go rogue in order to save the day! Can Alyssa save the galaxy when everyone (and everything) is out to stop her!""",2017-04-11 00:00:00.000,3,NULL,77.3333,7,90.2004,10
151023,9146,Guilty Gear XX Accent Core Plus R,NULL,2012-09-20 00:00:00.000,3,NULL,0.0000,2,90.1992,22
65637,4036,NBA Street Vol. 2,NULL,2003-04-28 00:00:00.000,7,NULL,85.0000,3,90.1963,23
104572,2207,Shadow of the Colossus,"The story of Shadow of the Colossus begins as Wander enters the forbidden land, traveling across the long bridge at its entrance on his horse, Agro. According to Lord Emon later in the game, prior to entering the forbidden land Wander had stolen an ancient sword, which is the only weapon capable of slaying the colossi of the forbidden land. Led to the massive Shrine of Worship at the center of the region, Wander carries with him the body of a maiden named Mono. A moment later, several shadow-like creatures with humanoid forms appear and prepare to attack Wander, but he easily dismisses them with a wave of the ancient sword in his possession, which emits strong beams of light. After vanquishing the shadow creatures, the voice of the disembodied entity known as ""Dormin"" echoes from above, expressing surprise that Wander possesses the weapon. Wander requests that Dormin return Mono's soul to her body, which it states may be possible, but only if the sixteen idols lining the temple's hall are destroyed. It explains that this task can only be accomplished by using the ancient sword to kill sixteen colossi located throughout the land. Each contains a portion of Dormin's own essence, though this is not revealed until late in the game.

Despite a warning from Dormin that he may have to pay a great price to revive Mono, Wander sets out to search the land for the colossi and destroy them. In a sequence after the eighth's slaying, a deterioration of Wander's body is shown clearly—his skin becoming paler, his hair darker, and dark streaks growing across his face. After the death of the twelfth colossus, it is revealed to the player that Wander is being pursued by a group of warriors led by Emon.

Urged to hurry with his task by Dormin, Wander soon heads off to defeat the sixteenth and final colossus. On the way to this confrontation, he travels on horseback across a long bridge, which begins to collapse as he is halfway across. As Agro jumps over the last gap in the bridge, the portion which is landed on begins to separate from its foundation, causing Agro to nearly lose footing. Sensing the impending fall, Agro jerks forward to throw Wander to safety on the other side, making a sacrifice for him and falling into the river hundreds of feet below as the bridge finally gives way. Wander goes on to defeat the final colossus, and Emon's company arrives in the Shrine of Worship just as the last temple idol crumbles; Wander appears soon afterwards, his eyes and skin now both entirely pale, and two small horns protruding from his head. Declaring that Wander has been ""possessed by the dead"", Lord Emon orders his warriors to kill him. While he struggles to reach Mono, one warrior shoots Wander in the leg with a crossbow, while another stabs him through his heart with a sword. Black blood sprays from the wound as Wander's body becomes covered in darkness and falls to the floor—a death identical to those suffered by the colossi.

Afterward, Dormin's spirit possesses Wander's body, transforming it into a shadowy giant. Dormin, now speaking in its masculine voice, explains that it had been separated to sixteen pieces—the colossi—to seal away its power, and that by entering Wander, who absorbed physical form from defeating each colossus, it is now whole again. While his men flee, Lord Emon casts the ancient sword into a small pool at the back of the temple's hall, creating a whirlwind of light that consumes Dormin and Wander. Emon and his men flee the forbidden land as the bridge connecting to the temple collapses behind them. As they safely arrive at the entrance to the forbidden land, Emon expresses hope that if Wander survived, someday he may be able to atone for his crimes.

In the temple, Mono awakens, restored by Dormin in accordance with its agreement with Wander, and Agro limps into the temple with an injured hind leg. Mono follows Agro to the pool into which Wander and Dormin were pulled by Emon's spell, finding a male infant with tiny horns on his head. She takes the child with her, following the horse to higher levels of the Shrine of Worship, and arrives at a secret garden within the shrine as the game ends.",2005-10-18 00:00:00.000,368,1,88.5000,4,90.1701,904
152276,16665,The Legend of Heroes: Trails in the Sky SC,"""Ten years after the Hundred Days War, the small country of Liberl was at peace until a coup d'etat instigated within the Royal Army ranks attempted to overthrow Queen Alicia. Thanks to the combined efforts of the Bracer Guild and loyal military personnel, the coup was thwarted and the ringleaders imprisoned. The safety of the kingdom seemed secure, but mysterious events begin happening all over Liberl just as Queen Alicia prepares to solidify the peace between the surrounding nations. In the midst of these strange occurrences, Estelle sets off to find Joshua and unmask the members of the mysterious 'Society' behind the growing unrest.""",2006-03-09 00:00:00.000,9,NULL,80.0000,2,90.1609,30
172811,146075,The Great Ace Attorney Chronicles,NULL,2021-07-26 00:00:00.000,3,NULL,85.6250,10,90.1416,11
174391,4833,Endless Ocean: Blue World,NULL,2009-09-17 00:00:00.000,1,NULL,70.0000,5,90.1359,5
136988,16983,Dungeon Crawl Stone Soup,NULL,2006-09-19 00:00:00.000,4,NULL,NULL,NULL,90.1344,8
163897,1433,Fire Emblem: Shadow Dragon and the Blade of Light,"Marth is prince of Altea and a direct descendant of Anri, the warrior who slew the shadow dragon Medeus. However, after an attack from the neighboring kingdom of Dolhr, Marth is forced to become an exile in the neighboring nation of Talis. His sister Ellis is taken hostage after his father is killed battling the evil priest Gharnef. With the help of the Altean knight Jagen, the Talisian Princess Caeda, and others, Marth embarks on a quest to find the sacred sword known as Falchion and the Fire Emblem that will allow him to wield it. Only then will he be able to confront Gharnef and the resurrected Medeus, win the kingdom of Altea back, and rescue his sister.",1990-04-20 00:00:00.000,3,NULL,55.0000,1,90.1271,15
185642,84972,Ace Attorney Investigations 2,NULL,2011-02-03 00:00:00.000,2,NULL,NULL,NULL,90.1271,27
54459,26974,Heartbound,NULL,2018-12-24 00:00:00.000,8,1,NULL,NULL,90.1224,14
195365,426,Final Fantasy VI,"Final Fantasy VI focuses on a conflict between the Gestahlian Empire conquering the world and a rebel faction opposed to them known as the Returners, taking place in a fantasy steampunk-style world. The Empire has acquired great power by experimenting on captured espers, magical creatures of legend. The Returners seek magical power to fight the Empire on equal terms, and an amnesiac former imperial soldier, Terra Branford, proves key to both sides for understanding magic and espers.",1994-04-02 00:00:00.000,218,NULL,100.0000,1,90.1168,559
131445,18730,Cataclysm: Dark Days Ahead,"You emerge from the shelter into the dim light of an overcast day, and look around for the first time since the disaster.
The world as you knew it is gone and in its place, a twisted mockery of all that was once familiar.
Everything was cast aside in that frantic race for the shelter. You have no food, nothing to drink, no weapons. Nothing but your ingenuity and the fierce determination to survive against appalling odds.
A grim prospect faces you. Perhaps worse even than the nightmares of last night, when you were tortured by dreams of the dead themselves rising to jealously tear life from the living.
You cast your eyes up the road and begin to walk towards a house in the far distance. Things may be bad right now, but you've got a sinking feeling that there are darker days ahead.",2013-06-01 00:00:00.000,6,NULL,NULL,NULL,90.1036,14
184363,61,Monkey Island 2: LeChuck's Revenge,NULL,1991-12-01 00:00:00.000,170,NULL,NULL,NULL,90.0949,414
60975,36278,The House in Fata Morgana,NULL,2012-12-27 00:00:00.000,2,NULL,80.0000,1,90.0934,9
195876,1520,Pokémon SoulSilver,NULL,2009-09-12 00:00:00.000,62,NULL,90.0000,2,90.0808,197
194535,26834,Utawarerumono: Mask of Truth,"""...I leave Her Highness... in your hads.""
""Nekone, live on... and find happiness.""

With these final words, Oshtor's soul finally found peace... leaving Haku entrusted with his sister and the princess. For the sake of his friends, and to fulfill his promise, Haku casts aside the name he was given... and dons his fallen friend's mask, choosing to live on as Oshtor.

Armed with his wits and the power of Oshtor's name, Haku faces a battle more dire than any before. Nekone steels herself to support Haku through whatever comes, suppressing the pain of her brother's death. Thrier friends mourn the loss of two dear comrades: Haku, who they believe dead, and Kuon, who left them for her homeland.

It is here, on the cusp of a new conflict, where we return to this land. The flames of war are about to consume Ennakamuy... and soon, all of Yamato.",2016-09-21 00:00:00.000,1,NULL,76.8750,9,90.0714,19
104319,7464,Tales of Symphonia Chronicles,NULL,2013-10-10 00:00:00.000,5,NULL,79.0000,5,90.0676,16
194520,22984,Melty Blood Actress Again,NULL,2008-09-19 00:00:00.000,1,NULL,NULL,NULL,90.0642,8
191739,18182,Momodora: Reverie Under the Moonlight,"In a small corner of the world, Kaho, a priestess sets off on a journey to save the land. A ghastly curse is swallowing the land and blending the world of the living with the world of the dead. Travels eastward in search of answers and hopes to stop the spread of the curse. The word whispered on the wind is the Queen may have answers, though it's unclear if her Highness is carrying the cure...or the source of the plague.",2016-03-04 00:00:00.000,23,NULL,82.8333,7,90.0610,80
184195,339,The Orange Box,NULL,2007-10-10 00:00:00.000,37,NULL,90.0000,5,90.0605,95
169299,3798,Dungeon Master,NULL,1987-12-31 00:00:00.000,5,NULL,NULL,NULL,90.0525,20
181277,39034,Assassin's Creed: Origins - Deluxe Edition,NULL,2017-10-27 00:00:00.000,7,NULL,NULL,NULL,90.0520,12
189448,119304,Spiritfarer,"You play Stella, ferrymaster to the deceased, a Spiritfarer. Build a boat to explore the world, pick up spirits, and release them into the afterlife. Gather, produce, and consume resources while you guide your passengers across mystical seas. Join the adventure as Daffodil the cat, in two-player cooperative play. Spend relaxing quality time with your spirit passengers, building and tending to your relationships, and, ultimately, learn how to say goodbye to your cherished friends.",2020-08-18 00:00:00.000,16,8,87.8571,8,90.0409,69
190992,184,Indiana Jones and the Fate of Atlantis,"The plot is set in the fictional Indiana Jones universe and revolves around the eponymous protagonist's global search for the legendary sunken city of Atlantis. Sophia Hapgood, an old co-worker of Indiana Jones who gave up her archaeological career to become a psychic, supports him along the journey. The two partners are pursued by the Nazis who seek to use the power of Atlantis for warfare, and serve as the adventure's antagonists.",1992-06-01 00:00:00.000,138,NULL,NULL,NULL,90.0377,306
189314,6739,Black Mesa,"The plot of Black Mesa is almost identical to Half-Life's storyline, playable through the ""Lambda Core"" chapter. As in the original game, the player controls Gordon Freeman, a scientist working at the Black Mesa Research Facility. He is tasked to place a sample of a strange material into an electromagnetic instrument, using the Hazardous Environment Suit Mark IV to do so safely. However, the sample material causes a ""resonance cascade"", devastating the facility and creating an interdimensional rift to an alien dimension called Xen, bringing its alien creatures to Earth.

Freeman survives, finds other survivors, and makes his way to the surface with the protection of his hazard suit to get help. Upon reaching the surface, however, he finds that the facility is being cleansed of any living thing - human or alien - by armed forces. From other scientists, Freeman finds the only way to stop the alien invasion is to cross over to Xen and destroy the entity holding the portal open.",2020-03-06 00:00:00.000,99,7,87.6667,3,90.0344,253
195463,139090,Inscryption,"From the creator of Pony Island and The Hex comes the latest mind melting, self-destructing love letter to video games. Inscryption is an inky black card-based odyssey that blends the deckbuilding roguelike, escape-room style puzzles, and psychological horror into a blood-laced smoothie. Darker still are the secrets inscrybed upon the cards...
In Inscryption you will...

Acquire a deck of woodland creature cards by draft, surgery, and self mutilation
Unlock the secrets lurking behind the walls of Leshy's cabin
Embark on an unexpected and deeply disturbing odyssey",2021-10-19 00:00:00.000,7,1,79.6667,4,90.0273,89
21874,22066,Silent Hill 2: Restless Dreams,NULL,2001-12-19 00:00:00.000,1,NULL,90.0000,1,90.0149,9
160660,4316,The Lost Files of Sherlock Holmes: The Case of the Serrated Scalpel,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,90.0069,7
170308,6616,Summon Night: Swordcraft Story 2,NULL,2004-04-20 00:00:00.000,2,NULL,NULL,NULL,90.0044,7
195997,55036,Anno 1800,"In Anno 1800, players will take charge of their own fortune as they navigate the rapidly evolving technological landscape and malicious political arena of the 19th century in their quest to build an empire that will reach from the smog-filled cities of Europe to the teeming jungles of South America.

Combining beloved features with innovative gameplay, Anno 1800 is the beginning of a new era for the Anno franchise as players leave their mark on a crucial moment in human history.",2019-04-16 00:00:00.000,53,29,82.8000,5,90.0023,69
195892,51378,Call of Duty: Black Ops III - Zombies Chronicles Edition,NULL,2017-05-16 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,3
195564,10951,Tales from the Dragon Mountain 2: The Lair,NULL,2014-03-13 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
195681,10578,Myths Of Orion: Light from the North,NULL,2014-05-12 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
194370,74386,Mahjong Magic Islands,NULL,2017-10-24 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
194469,38693,Geometry Dash Meltdown,NULL,2015-12-19 00:00:00.000,1,NULL,NULL,NULL,90.0000,4
193249,23427,Angry Birds Transformers,"The EggSpark has crashed into the surface of Piggy Island, cyberforming the Birds and Pigs and turning them into the Transformers. It has also turned the eggs into the EggBots, which are turning all pigs (except for King, Foreman, Chef, Corporal, Minion, and Professor Pig) into their minions and then turning non-living things into monsters that want to destroy life, replacing it with technological beings across the island. The Autobirds and Deceptihogs must put their differences aside to destroy the transformed pigs and to chase the mischievous Eggbots, ultimately rescuing the fate of their homeland.",2014-10-15 00:00:00.000,2,NULL,80.0000,1,90.0000,4
193156,23499,Earth's Dawn,"""After decades of peace, the Earth was decimated by an invasion from an alien race known to humans as E.B.E. The E.B.E. moved across the planet like a plague of locusts, consuming anything in their path and wiping out most of humanity. All attempts to fight back were futile, as the E.B.E. appeared to be resilient to every kind of weapon that mankind could offer.

At the last moment a breakthrough was made: by using weaponry crafted from the E.B.E’s own technology, a weakness was discovered that could be exploited. Bionic implants were quickly developed and implanted into the most superior forces left alive, creating super soldiers capable of taking the fight to the E.B.E. A plan was devised and the objective was clear: retake Earth at all costs and drive the E.B.E. to the edge of extinction as they had once us.""",2015-09-18 00:00:00.000,NULL,NULL,65.2500,5,90.0000,1
193174,7585,SpaceEngine,NULL,2019-06-11 00:00:00.000,4,6,NULL,NULL,90.0000,4
194176,82378,ARCADE GAME SERIES 3-in-1 Pack,NULL,2016-04-20 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
192804,28129,Senran Kagura Reflexions,NULL,2017-11-24 00:00:00.000,4,NULL,46.6667,3,90.0000,2
192421,87721,Space Agency,NULL,2012-07-18 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
192453,90518,Aca Neo Geo: Blazing Star,NULL,2017-05-02 00:00:00.000,NULL,NULL,78.0000,1,90.0000,0
192358,10175,Decay: The Mare,NULL,2015-02-13 00:00:00.000,1,NULL,NULL,NULL,90.0000,1
170500,16840,Saturday Morning RPG,NULL,2012-04-05 00:00:00.000,2,NULL,NULL,NULL,90.0000,4
170548,91995,Fran Bow Chapter 2,NULL,2016-03-03 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,2
170555,91977,Fran Bow Chapter 3,NULL,2016-03-03 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,2
170681,78446,The Price is Right,NULL,2010-04-09 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
170902,87339,Athletics 2: Summer Sports,NULL,2015-06-29 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
171984,30804,"Warhammer 40,000: Deathwatch Tyranids Invasion",NULL,2015-07-16 00:00:00.000,3,NULL,NULL,NULL,90.0000,2
171846,86888,Earn to Die HD,NULL,2012-09-20 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,1
172155,88336,Fabulous - Angela's Sweet Revenge,NULL,2015-08-03 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
171268,7039,Knights Contract,"Set in the days when a healthy paranoia about witches was considered normal, Knights Contract follows the twisted tale of Heinrich, an immortal executioner, and Gretchen, a resurrected witch. Once the victim of Heinrich's blade by the order of the game's antagonist, Dr. Faust, Gretchen now has him under her control as the two must work together to rid the land of the supernatural foes who are cursing its people with the black spell of death.",2011-02-22 00:00:00.000,1,NULL,58.7500,4,90.0000,2
171441,88858,Charades!,NULL,2013-06-11 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
171612,30583,GRIDD: Retroenhanced,NULL,2017-05-16 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
174470,27396,Super Cloudbuilt,NULL,2017-07-25 00:00:00.000,1,1,75.0000,4,90.0000,4
174603,15841,Soldier Blade,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,4
174748,87370,Wheel of Fortune: Show Puzzles,NULL,2016-09-21 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,1
172793,84697,New Play Control! Pikmin 2,NULL,2009-03-12 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,2
172856,53731,The Elder Scrolls IV: Oblivion 5th Anniversary Edition,NULL,2011-07-12 00:00:00.000,2,NULL,NULL,NULL,90.0000,5
173088,7111,NCAA Football 10,NULL,2009-07-14 00:00:00.000,NULL,NULL,90.0000,2,90.0000,3
174950,91038,FreeCell,NULL,2008-07-11 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,1
175306,69327,2XL Supercross,NULL,2009-04-09 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
176396,33306,Bullet Force,NULL,2016-06-13 00:00:00.000,1,NULL,NULL,NULL,90.0000,0
176847,83543,Keys,NULL,2018-02-02 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
178136,87369,Fit the Fat 2,NULL,2016-05-31 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
178164,88924,Red Ball 4,NULL,2014-07-17 00:00:00.000,2,NULL,NULL,NULL,90.0000,1
178176,57273,The Forgotten Room,NULL,2016-10-27 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
178226,59086,Teenage Mutant Ninja Turtles: Portal Power,NULL,2016-01-06 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
177500,82419,Saints Row IV: Re-Elected & Gat out of Hell,NULL,2015-01-20 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
178939,90973,Lotus Digital,NULL,2017-12-20 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,1
179058,87375,Episode: Choose Your Story,NULL,2013-12-18 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,1
179185,1179,Lufia: The Legend Returns,NULL,2001-09-07 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,4
160686,39217,Dungeon Hunter 5,NULL,2015-03-11 00:00:00.000,3,NULL,NULL,NULL,90.0000,3
160008,116680,Bulletstorm: Duke of Switch Edition,NULL,2019-08-29 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,3
159512,60253,Dragon Hills,NULL,2015-04-09 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,1
159900,86919,Papa's Pizzeria HD,NULL,2017-08-07 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,3
159913,57191,Table Tennis Touch,NULL,2014-05-15 00:00:00.000,1,NULL,NULL,NULL,90.0000,3
159152,22144,Icycle: On Thin Ice,NULL,2013-11-27 00:00:00.000,1,NULL,80.0000,1,90.0000,0
159182,81016,Just Jump,NULL,2017-12-26 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
161156,31292,Darkness and Flame: Born of Fire,NULL,2016-12-08 00:00:00.000,1,NULL,NULL,NULL,90.0000,0
